time,x,y,z,qw,qx,qy,qz
6.5830721,-0.208333,0.200000,-0.138889,1.000000,0.000000,0.000000,0.000000
6.64576803,-0.212500,0.200000,-0.141667,1.000000,0.000000,0.000000,0.000000
6.70846395,-0.216667,0.200000,-0.144444,1.000000,0.000000,0.000000,0.000000
6.77115987,-0.220833,0.200000,-0.147222,1.000000,0.000000,0.000000,0.000000
6.8338558,-0.225000,0.200000,-0.150000,1.000000,0.000000,0.000000,0.000000
6.89655172,-0.229167,0.200000,-0.152778,1.000000,0.000000,0.000000,0.000000
6.95924765,-0.233333,0.200000,-0.155556,1.000000,0.000000,0.000000,0.000000
7.02194357,-0.237500,0.200000,-0.158333,1.000000,0.000000,0.000000,0.000000
7.0846395,-0.241667,0.200000,-0.161111,1.000000,0.000000,0.000000,0.000000
7.14733542,-0.245833,0.200000,-0.163889,1.000000,0.000000,0.000000,0.000000
7.21003135,-0.250000,0.200000,-0.166667,1.000000,0.000000,0.000000,0.000000
7.27272727,-0.254167,0.200000,-0.169444,1.000000,0.000000,0.000000,0.000000
7.3354232,-0.258333,0.200000,-0.172222,1.000000,0.000000,0.000000,0.000000
7.39811912,-0.262500,0.200000,-0.175000,1.000000,0.000000,0.000000,0.000000
7.46081505,-0.266667,0.200000,-0.177778,1.000000,0.000000,0.000000,0.000000
7.52351097,-0.270833,0.200000,-0.180556,1.000000,0.000000,0.000000,0.000000
7.5862069,-0.275000,0.200000,-0.183333,1.000000,0.000000,0.000000,0.000000
7.64890282,-0.279167,0.200000,-0.186111,1.000000,0.000000,0.000000,0.000000
7.71159875,-0.283333,0.200000,-0.188889,1.000000,0.000000,0.000000,0.000000
7.77429467,-0.287500,0.200000,-0.191667,1.000000,0.000000,0.000000,0.000000
7.8369906,-0.291667,0.200000,-0.194444,1.000000,0.000000,0.000000,0.000000
7.89968652,-0.295833,0.200000,-0.197222,1.000000,0.000000,0.000000,0.000000
7.96238245,-0.300000,0.200000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.02507837,-0.300000,0.195000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.08777429,-0.300000,0.190000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.15047022,-0.300000,0.185000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.21316614,-0.300000,0.180000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.27586207,-0.300000,0.175000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.33855799,-0.300000,0.170000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.40125392,-0.300000,0.165000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.46394984,-0.300000,0.160000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.52664577,-0.300000,0.155000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.58934169,-0.300000,0.150000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.65203762,-0.300000,0.145000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.71473354,-0.300000,0.140000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.77742947,-0.300000,0.135000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.84012539,-0.300000,0.130000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.90282132,-0.300000,0.125000,-0.200000,1.000000,0.000000,0.000000,0.000000
8.96551724,-0.300000,0.120000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.02821317,-0.300000,0.115000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.09090909,-0.300000,0.110000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.15360502,-0.300000,0.105000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.21630094,-0.300000,0.100000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.27899687,-0.300000,0.095000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.34169279,-0.300000,0.090000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.40438871,-0.300000,0.085000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.46708464,-0.300000,0.080000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.52978056,-0.300000,0.075000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.59247649,-0.300000,0.070000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.65517241,-0.300000,0.065000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.71786834,-0.300000,0.060000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.78056426,-0.300000,0.055000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.84326019,-0.300000,0.050000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.90595611,-0.300000,0.045000,-0.200000,1.000000,0.000000,0.000000,0.000000
9.96865204,-0.300000,0.040000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.03134796,-0.300000,0.035000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.09404389,-0.300000,0.030000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.15673981,-0.300000,0.025000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.21943574,-0.300000,0.020000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.28213166,-0.300000,0.015000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.34482759,-0.300000,0.010000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.40752351,-0.300000,0.005000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.47021944,-0.300000,0.000000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.53291536,-0.300000,-0.005000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.59561129,-0.300000,-0.010000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.65830721,-0.300000,-0.015000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.72100313,-0.300000,-0.020000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.78369906,-0.300000,-0.025000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.84639498,-0.300000,-0.030000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.90909091,-0.300000,-0.035000,-0.200000,1.000000,0.000000,0.000000,0.000000
10.97178683,-0.300000,-0.040000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.03448276,-0.300000,-0.045000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.09717868,-0.300000,-0.050000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.15987461,-0.300000,-0.055000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.22257053,-0.300000,-0.060000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.28526646,-0.300000,-0.065000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.34796238,-0.300000,-0.070000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.41065831,-0.300000,-0.075000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.47335423,-0.300000,-0.080000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.53605016,-0.300000,-0.085000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.59874608,-0.300000,-0.090000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.66144201,-0.300000,-0.095000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.72413793,-0.300000,-0.100000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.78683386,-0.300000,-0.105000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.84952978,-0.300000,-0.110000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.91222571,-0.300000,-0.115000,-0.200000,1.000000,0.000000,0.000000,0.000000
11.97492163,-0.300000,-0.120000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.03761755,-0.300000,-0.125000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.10031348,-0.300000,-0.130000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.1630094,-0.300000,-0.135000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.22570533,-0.300000,-0.140000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.28840125,-0.300000,-0.145000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.35109718,-0.300000,-0.150000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.4137931,-0.300000,-0.155000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.47648903,-0.300000,-0.160000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.53918495,-0.300000,-0.165000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.60188088,-0.300000,-0.170000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.6645768,-0.300000,-0.175000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.72727273,-0.300000,-0.180000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.78996865,-0.300000,-0.185000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.85266458,-0.300000,-0.190000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.9153605,-0.300000,-0.195000,-0.200000,1.000000,0.000000,0.000000,0.000000
12.97805643,-0.300000,-0.200000,-0.200000,1.000000,0.000000,0.000000,0.000000
13.04075235,-0.295833,-0.200000,-0.197222,1.000000,0.000000,0.000000,0.000000
13.10344828,-0.291667,-0.200000,-0.194444,1.000000,0.000000,0.000000,0.000000
13.1661442,-0.287500,-0.200000,-0.191667,1.000000,0.000000,0.000000,0.000000
13.22884013,-0.283333,-0.200000,-0.188889,1.000000,0.000000,0.000000,0.000000
13.29153605,-0.279167,-0.200000,-0.186111,1.000000,0.000000,0.000000,0.000000
13.35423197,-0.275000,-0.200000,-0.183333,1.000000,0.000000,0.000000,0.000000
13.4169279,-0.270833,-0.200000,-0.180556,1.000000,0.000000,0.000000,0.000000
13.47962382,-0.266667,-0.200000,-0.177778,1.000000,0.000000,0.000000,0.000000
13.54231975,-0.262500,-0.200000,-0.175000,1.000000,0.000000,0.000000,0.000000
13.60501567,-0.258333,-0.200000,-0.172222,1.000000,0.000000,0.000000,0.000000
13.6677116,-0.254167,-0.200000,-0.169444,1.000000,0.000000,0.000000,0.000000
13.73040752,-0.250000,-0.200000,-0.166667,1.000000,0.000000,0.000000,0.000000
13.79310345,-0.245833,-0.200000,-0.163889,1.000000,0.000000,0.000000,0.000000
13.85579937,-0.241667,-0.200000,-0.161111,1.000000,0.000000,0.000000,0.000000
13.9184953,-0.237500,-0.200000,-0.158333,1.000000,0.000000,0.000000,0.000000
13.98119122,-0.233333,-0.200000,-0.155556,1.000000,0.000000,0.000000,0.000000
14.04388715,-0.229167,-0.200000,-0.152778,1.000000,0.000000,0.000000,0.000000
14.10658307,-0.225000,-0.200000,-0.150000,1.000000,0.000000,0.000000,0.000000
14.169279,-0.220833,-0.200000,-0.147222,1.000000,0.000000,0.000000,0.000000
14.23197492,-0.216667,-0.200000,-0.144444,1.000000,0.000000,0.000000,0.000000
14.29467085,-0.212500,-0.200000,-0.141667,1.000000,0.000000,0.000000,0.000000
14.35736677,-0.208333,-0.200000,-0.138889,1.000000,0.000000,0.000000,0.000000
14.4200627,-0.204167,-0.200000,-0.136111,1.000000,0.000000,0.000000,0.000000
14.48275862,-0.200000,-0.200000,-0.133333,1.000000,0.000000,0.000000,0.000000
14.54545455,-0.195833,-0.200000,-0.130556,1.000000,0.000000,0.000000,0.000000
14.60815047,-0.191667,-0.200000,-0.127778,1.000000,0.000000,0.000000,0.000000
14.67084639,-0.187500,-0.200000,-0.125000,1.000000,0.000000,0.000000,0.000000
14.73354232,-0.183333,-0.200000,-0.122222,1.000000,0.000000,0.000000,0.000000
14.79623824,-0.179167,-0.200000,-0.119444,1.000000,0.000000,0.000000,0.000000
14.85893417,-0.175000,-0.200000,-0.116667,1.000000,0.000000,0.000000,0.000000
14.92163009,-0.170833,-0.200000,-0.113889,1.000000,0.000000,0.000000,0.000000
14.98432602,-0.166667,-0.200000,-0.111111,1.000000,0.000000,0.000000,0.000000
15.04702194,-0.162500,-0.200000,-0.108333,1.000000,0.000000,0.000000,0.000000
15.10971787,-0.158333,-0.200000,-0.105556,1.000000,0.000000,0.000000,0.000000
15.17241379,-0.154167,-0.200000,-0.102778,1.000000,0.000000,0.000000,0.000000
15.23510972,-0.150000,-0.200000,-0.100000,1.000000,0.000000,0.000000,0.000000
15.29780564,-0.145833,-0.200000,-0.097222,1.000000,0.000000,0.000000,0.000000
15.36050157,-0.141667,-0.200000,-0.094444,1.000000,0.000000,0.000000,0.000000
15.42319749,-0.137500,-0.200000,-0.091667,1.000000,0.000000,0.000000,0.000000
15.48589342,-0.133333,-0.200000,-0.088889,1.000000,0.000000,0.000000,0.000000
15.54858934,-0.129167,-0.200000,-0.086111,1.000000,0.000000,0.000000,0.000000
15.61128527,-0.125000,-0.200000,-0.083333,1.000000,0.000000,0.000000,0.000000
15.67398119,-0.120833,-0.200000,-0.080556,1.000000,0.000000,0.000000,0.000000
15.73667712,-0.116667,-0.200000,-0.077778,1.000000,0.000000,0.000000,0.000000
15.79937304,-0.112500,-0.200000,-0.075000,1.000000,0.000000,0.000000,0.000000
15.86206897,-0.108333,-0.200000,-0.072222,1.000000,0.000000,0.000000,0.000000
15.92476489,-0.104167,-0.200000,-0.069444,1.000000,0.000000,0.000000,0.000000
15.98746082,-0.100000,-0.200000,-0.066667,1.000000,0.000000,0.000000,0.000000
16.05015674,-0.095833,-0.200000,-0.063889,1.000000,0.000000,0.000000,0.000000
16.11285266,-0.091667,-0.200000,-0.061111,1.000000,0.000000,0.000000,0.000000
16.17554859,-0.087500,-0.200000,-0.058333,1.000000,0.000000,0.000000,0.000000
16.23824451,-0.083333,-0.200000,-0.055556,1.000000,0.000000,0.000000,0.000000
16.30094044,-0.079167,-0.200000,-0.052778,1.000000,0.000000,0.000000,0.000000
16.36363636,-0.075000,-0.200000,-0.050000,1.000000,0.000000,0.000000,0.000000
16.42633229,-0.070833,-0.200000,-0.047222,1.000000,0.000000,0.000000,0.000000
16.48902821,-0.066667,-0.200000,-0.044444,1.000000,0.000000,0.000000,0.000000
16.55172414,-0.062500,-0.200000,-0.041667,1.000000,0.000000,0.000000,0.000000
16.61442006,-0.058333,-0.200000,-0.038889,1.000000,0.000000,0.000000,0.000000
16.67711599,-0.054167,-0.200000,-0.036111,1.000000,0.000000,0.000000,0.000000
16.73981191,-0.050000,-0.200000,-0.033333,1.000000,0.000000,0.000000,0.000000
16.80250784,-0.045833,-0.200000,-0.030556,1.000000,0.000000,0.000000,0.000000
16.86520376,-0.041667,-0.200000,-0.027778,1.000000,0.000000,0.000000,0.000000
16.92789969,-0.037500,-0.200000,-0.025000,1.000000,0.000000,0.000000,0.000000
16.99059561,-0.033333,-0.200000,-0.022222,1.000000,0.000000,0.000000,0.000000
17.05329154,-0.029167,-0.200000,-0.019444,1.000000,0.000000,0.000000,0.000000
17.11598746,-0.025000,-0.200000,-0.016667,1.000000,0.000000,0.000000,0.000000
17.17868339,-0.020833,-0.200000,-0.013889,1.000000,0.000000,0.000000,0.000000
17.24137931,-0.016667,-0.200000,-0.011111,1.000000,0.000000,0.000000,0.000000
17.30407524,-0.012500,-0.200000,-0.008333,1.000000,0.000000,0.000000,0.000000
17.36677116,-0.008333,-0.200000,-0.005556,1.000000,0.000000,0.000000,0.000000
17.42946708,-0.004167,-0.200000,-0.002778,1.000000,0.000000,0.000000,0.000000
17.49216301,0.000000,-0.200000,0.000000,1.000000,0.000000,0.000000,0.000000
17.55485893,0.000000,-0.195000,0.000000,1.000000,0.000000,0.000000,0.000000
17.61755486,0.000000,-0.190000,0.000000,1.000000,0.000000,0.000000,0.000000
17.68025078,0.000000,-0.185000,0.000000,1.000000,0.000000,0.000000,0.000000
17.74294671,0.000000,-0.180000,0.000000,1.000000,0.000000,0.000000,0.000000
17.80564263,0.000000,-0.175000,0.000000,1.000000,0.000000,0.000000,0.000000
17.86833856,0.000000,-0.170000,0.000000,1.000000,0.000000,0.000000,0.000000
17.93103448,0.000000,-0.165000,0.000000,1.000000,0.000000,0.000000,0.000000
17.99373041,0.000000,-0.160000,0.000000,1.000000,0.000000,0.000000,0.000000
18.05642633,0.000000,-0.155000,0.000000,1.000000,0.000000,0.000000,0.000000
18.11912226,0.000000,-0.150000,0.000000,1.000000,0.000000,0.000000,0.000000
18.18181818,0.000000,-0.145000,0.000000,1.000000,0.000000,0.000000,0.000000
18.24451411,0.000000,-0.140000,0.000000,1.000000,0.000000,0.000000,0.000000
18.30721003,0.000000,-0.135000,0.000000,1.000000,0.000000,0.000000,0.000000
18.36990596,0.000000,-0.130000,0.000000,1.000000,0.000000,0.000000,0.000000
18.43260188,0.000000,-0.125000,0.000000,1.000000,0.000000,0.000000,0.000000
18.49529781,0.000000,-0.120000,0.000000,1.000000,0.000000,0.000000,0.000000
18.55799373,0.000000,-0.115000,0.000000,1.000000,0.000000,0.000000,0.000000
18.62068966,0.000000,-0.110000,0.000000,1.000000,0.000000,0.000000,0.000000
18.68338558,0.000000,-0.105000,0.000000,1.000000,0.000000,0.000000,0.000000
18.7460815,0.000000,-0.100000,0.000000,1.000000,0.000000,0.000000,0.000000
18.80877743,0.000000,-0.095000,0.000000,1.000000,0.000000,0.000000,0.000000
18.87147335,0.000000,-0.090000,0.000000,1.000000,0.000000,0.000000,0.000000
18.93416928,0.000000,-0.085000,0.000000,1.000000,0.000000,0.000000,0.000000
18.9968652,0.000000,-0.080000,0.000000,1.000000,0.000000,0.000000,0.000000
19.05956113,0.000000,-0.075000,0.000000,1.000000,0.000000,0.000000,0.000000
19.12225705,0.000000,-0.070000,0.000000,1.000000,0.000000,0.000000,0.000000
19.18495298,0.000000,-0.065000,0.000000,1.000000,0.000000,0.000000,0.000000
19.2476489,0.000000,-0.060000,0.000000,1.000000,0.000000,0.000000,0.000000
19.31034483,0.000000,-0.055000,0.000000,1.000000,0.000000,0.000000,0.000000
19.37304075,0.000000,-0.050000,0.000000,1.000000,0.000000,0.000000,0.000000
19.43573668,0.000000,-0.045000,0.000000,1.000000,0.000000,0.000000,0.000000
19.4984326,0.000000,-0.040000,0.000000,1.000000,0.000000,0.000000,0.000000
19.56112853,0.000000,-0.035000,0.000000,1.000000,0.000000,0.000000,0.000000
19.62382445,0.000000,-0.030000,0.000000,1.000000,0.000000,0.000000,0.000000
19.68652038,0.000000,-0.025000,0.000000,1.000000,0.000000,0.000000,0.000000
19.7492163,0.000000,-0.020000,0.000000,1.000000,0.000000,0.000000,0.000000
19.81191223,0.000000,-0.015000,0.000000,1.000000,0.000000,0.000000,0.000000
19.87460815,0.000000,-0.010000,0.000000,1.000000,0.000000,0.000000,0.000000
19.93730408,0.000000,-0.005000,0.000000,1.000000,0.000000,0.000000,0.000000
20.0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
