time,x,y,z,qw,qx,qy,qz
2.5,0.000000,0.000000,0.000000,0.923880,0.000000,0.382683,0.000000
2.59615385,0.000000,0.000000,0.000000,0.929554,0.000000,0.368686,0.000000
2.69230769,0.000000,0.000000,0.000000,0.935016,0.000000,0.354605,0.000000
2.78846154,0.000000,0.000000,0.000000,0.940265,0.000000,0.340443,0.000000
2.88461538,0.000000,0.000000,0.000000,0.945300,0.000000,0.326203,0.000000
2.98076923,0.000000,0.000000,0.000000,0.950119,0.000000,0.311888,0.000000
3.07692308,0.000000,0.000000,0.000000,0.954721,0.000000,0.297503,0.000000
3.17307692,0.000000,0.000000,0.000000,0.959105,0.000000,0.283050,0.000000
3.26923077,0.000000,0.000000,0.000000,0.963271,0.000000,0.268532,0.000000
3.36538462,0.000000,0.000000,0.000000,0.967217,0.000000,0.253953,0.000000
3.46153846,0.000000,0.000000,0.000000,0.970942,0.000000,0.239316,0.000000
3.55769231,0.000000,0.000000,0.000000,0.974446,0.000000,0.224624,0.000000
3.65384615,0.000000,0.000000,0.000000,0.977727,0.000000,0.209881,0.000000
3.75,0.000000,0.000000,0.000000,0.980785,0.000000,0.195090,0.000000
3.84615385,0.000000,0.000000,0.000000,0.983620,0.000000,0.180255,0.000000
3.94230769,0.000000,0.000000,0.000000,0.986230,0.000000,0.165379,0.000000
4.03846154,0.000000,0.000000,0.000000,0.988615,0.000000,0.150465,0.000000
4.13461538,0.000000,0.000000,0.000000,0.990775,0.000000,0.135516,0.000000
4.23076923,0.000000,0.000000,0.000000,0.992709,0.000000,0.120537,0.000000
4.32692308,0.000000,0.000000,0.000000,0.994416,0.000000,0.105530,0.000000
4.42307692,0.000000,0.000000,0.000000,0.995897,0.000000,0.090499,0.000000
4.51923077,0.000000,0.000000,0.000000,0.997150,0.000000,0.075447,0.000000
4.61538462,0.000000,0.000000,0.000000,0.998176,0.000000,0.060378,0.000000
4.71153846,0.000000,0.000000,0.000000,0.998974,0.000000,0.045296,0.000000
4.80769231,0.000000,0.000000,0.000000,0.999544,0.000000,0.030203,0.000000
4.90384615,0.000000,0.000000,0.000000,0.999886,0.000000,0.015103,0.000000
5.0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.09615385,0.000000,0.000000,0.000000,0.999886,0.000000,-0.015103,0.000000
5.19230769,0.000000,0.000000,0.000000,0.999544,0.000000,-0.030203,0.000000
5.28846154,0.000000,0.000000,0.000000,0.998974,0.000000,-0.045296,0.000000
5.38461538,0.000000,0.000000,0.000000,0.998176,0.000000,-0.060378,0.000000
5.48076923,0.000000,0.000000,0.000000,0.997150,0.000000,-0.075447,0.000000
5.57692308,0.000000,0.000000,0.000000,0.995897,0.000000,-0.090499,0.000000
5.67307692,0.000000,0.000000,0.000000,0.994416,0.000000,-0.105530,0.000000
5.76923077,0.000000,0.000000,0.000000,0.992709,0.000000,-0.120537,0.000000
5.86538462,0.000000,0.000000,0.000000,0.990775,0.000000,-0.135516,0.000000
5.96153846,0.000000,0.000000,0.000000,0.988615,0.000000,-0.150465,0.000000
6.05769231,0.000000,0.000000,0.000000,0.986230,0.000000,-0.165379,0.000000
6.15384615,0.000000,0.000000,0.000000,0.983620,0.000000,-0.180255,0.000000
6.25,0.000000,0.000000,0.000000,0.980785,0.000000,-0.195090,0.000000
6.34615385,0.000000,0.000000,0.000000,0.977727,0.000000,-0.209881,0.000000
6.44230769,0.000000,0.000000,0.000000,0.974446,0.000000,-0.224624,0.000000
6.53846154,0.000000,0.000000,0.000000,0.970942,0.000000,-0.239316,0.000000
6.63461538,0.000000,0.000000,0.000000,0.967217,0.000000,-0.253953,0.000000
6.73076923,0.000000,0.000000,0.000000,0.963271,0.000000,-0.268532,0.000000
6.82692308,0.000000,0.000000,0.000000,0.959105,0.000000,-0.283050,0.000000
6.92307692,0.000000,0.000000,0.000000,0.954721,0.000000,-0.297503,0.000000
7.01923077,0.000000,0.000000,0.000000,0.950119,0.000000,-0.311888,0.000000
7.11538462,0.000000,0.000000,0.000000,0.945300,0.000000,-0.326203,0.000000
7.21153846,0.000000,0.000000,0.000000,0.940265,0.000000,-0.340443,0.000000
7.30769231,0.000000,0.000000,0.000000,0.935016,0.000000,-0.354605,0.000000
7.40384615,0.000000,0.000000,0.000000,0.929554,0.000000,-0.368686,0.000000
7.5,0.000000,0.000000,0.000000,0.923880,0.000000,-0.382683,0.000000
7.59615385,0.000000,0.000000,0.000000,0.929554,0.000000,-0.368686,0.000000
7.69230769,0.000000,0.000000,0.000000,0.935016,0.000000,-0.354605,0.000000
7.78846154,0.000000,0.000000,0.000000,0.940265,0.000000,-0.340443,0.000000
7.88461538,0.000000,0.000000,0.000000,0.945300,0.000000,-0.326203,0.000000
7.98076923,0.000000,0.000000,0.000000,0.950119,0.000000,-0.311888,0.000000
8.07692308,0.000000,0.000000,0.000000,0.954721,0.000000,-0.297503,0.000000
8.17307692,0.000000,0.000000,0.000000,0.959105,0.000000,-0.283050,0.000000
8.26923077,0.000000,0.000000,0.000000,0.963271,0.000000,-0.268532,0.000000
8.36538462,0.000000,0.000000,0.000000,0.967217,0.000000,-0.253953,0.000000
8.46153846,0.000000,0.000000,0.000000,0.970942,0.000000,-0.239316,0.000000
8.55769231,0.000000,0.000000,0.000000,0.974446,0.000000,-0.224624,0.000000
8.65384615,0.000000,0.000000,0.000000,0.977727,0.000000,-0.209881,0.000000
8.75,0.000000,0.000000,0.000000,0.980785,0.000000,-0.195090,0.000000
8.84615385,0.000000,0.000000,0.000000,0.983620,0.000000,-0.180255,0.000000
8.94230769,0.000000,0.000000,0.000000,0.986230,0.000000,-0.165379,0.000000
9.03846154,0.000000,0.000000,0.000000,0.988615,0.000000,-0.150465,0.000000
9.13461538,0.000000,0.000000,0.000000,0.990775,0.000000,-0.135516,0.000000
9.23076923,0.000000,0.000000,0.000000,0.992709,0.000000,-0.120537,0.000000
9.32692308,0.000000,0.000000,0.000000,0.994416,0.000000,-0.105530,0.000000
9.42307692,0.000000,0.000000,0.000000,0.995897,0.000000,-0.090499,0.000000
9.51923077,0.000000,0.000000,0.000000,0.997150,0.000000,-0.075447,0.000000
9.61538462,0.000000,0.000000,0.000000,0.998176,0.000000,-0.060378,0.000000
9.71153846,0.000000,0.000000,0.000000,0.998974,0.000000,-0.045296,0.000000
9.80769231,0.000000,0.000000,0.000000,0.999544,0.000000,-0.030203,0.000000
9.90384615,0.000000,0.000000,0.000000,0.999886,0.000000,-0.015103,0.000000
10.0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.09615385,0.000000,0.000000,0.000000,0.999886,0.000000,0.000000,0.015103
10.19230769,0.000000,0.000000,0.000000,0.999544,0.000000,0.000000,0.030203
10.28846154,0.000000,0.000000,0.000000,0.998974,0.000000,0.000000,0.045296
10.38461538,0.000000,0.000000,0.000000,0.998176,0.000000,0.000000,0.060378
10.48076923,0.000000,0.000000,0.000000,0.997150,0.000000,0.000000,0.075447
10.57692308,0.000000,0.000000,0.000000,0.995897,0.000000,0.000000,0.090499
10.67307692,0.000000,0.000000,0.000000,0.994416,0.000000,0.000000,0.105530
10.76923077,0.000000,0.000000,0.000000,0.992709,0.000000,0.000000,0.120537
10.86538462,0.000000,0.000000,0.000000,0.990775,0.000000,0.000000,0.135516
10.96153846,0.000000,0.000000,0.000000,0.988615,0.000000,0.000000,0.150465
11.05769231,0.000000,0.000000,0.000000,0.986230,0.000000,0.000000,0.165379
11.15384615,0.000000,0.000000,0.000000,0.983620,0.000000,0.000000,0.180255
11.25,0.000000,0.000000,0.000000,0.980785,0.000000,0.000000,0.195090
11.34615385,0.000000,0.000000,0.000000,0.977727,0.000000,0.000000,0.209881
11.44230769,0.000000,0.000000,0.000000,0.974446,0.000000,0.000000,0.224624
11.53846154,0.000000,0.000000,0.000000,0.970942,0.000000,0.000000,0.239316
11.63461538,0.000000,0.000000,0.000000,0.967217,0.000000,0.000000,0.253953
11.73076923,0.000000,0.000000,0.000000,0.963271,0.000000,0.000000,0.268532
11.82692308,0.000000,0.000000,0.000000,0.959105,0.000000,0.000000,0.283050
11.92307692,0.000000,0.000000,0.000000,0.954721,0.000000,0.000000,0.297503
12.01923077,0.000000,0.000000,0.000000,0.950119,0.000000,0.000000,0.311888
12.11538462,0.000000,0.000000,0.000000,0.945300,0.000000,0.000000,0.326203
12.21153846,0.000000,0.000000,0.000000,0.940265,0.000000,0.000000,0.340443
12.30769231,0.000000,0.000000,0.000000,0.935016,0.000000,0.000000,0.354605
12.40384615,0.000000,0.000000,0.000000,0.929554,0.000000,0.000000,0.368686
12.5,0.000000,0.000000,0.000000,0.923880,0.000000,0.000000,0.382683
12.59615385,0.000000,0.000000,0.000000,0.929554,0.000000,0.000000,0.368686
12.69230769,0.000000,0.000000,0.000000,0.935016,0.000000,0.000000,0.354605
12.78846154,0.000000,0.000000,0.000000,0.940265,0.000000,0.000000,0.340443
12.88461538,0.000000,0.000000,0.000000,0.945300,0.000000,0.000000,0.326203
12.98076923,0.000000,0.000000,0.000000,0.950119,0.000000,0.000000,0.311888
13.07692308,0.000000,0.000000,0.000000,0.954721,0.000000,0.000000,0.297503
13.17307692,0.000000,0.000000,0.000000,0.959105,0.000000,0.000000,0.283050
13.26923077,0.000000,0.000000,0.000000,0.963271,0.000000,0.000000,0.268532
13.36538462,0.000000,0.000000,0.000000,0.967217,0.000000,0.000000,0.253953
13.46153846,0.000000,0.000000,0.000000,0.970942,0.000000,0.000000,0.239316
13.55769231,0.000000,0.000000,0.000000,0.974446,0.000000,0.000000,0.224624
13.65384615,0.000000,0.000000,0.000000,0.977727,0.000000,0.000000,0.209881
13.75,0.000000,0.000000,0.000000,0.980785,0.000000,0.000000,0.195090
13.84615385,0.000000,0.000000,0.000000,0.983620,0.000000,0.000000,0.180255
13.94230769,0.000000,0.000000,0.000000,0.986230,0.000000,0.000000,0.165379
14.03846154,0.000000,0.000000,0.000000,0.988615,0.000000,0.000000,0.150465
14.13461538,0.000000,0.000000,0.000000,0.990775,0.000000,0.000000,0.135516
14.23076923,0.000000,0.000000,0.000000,0.992709,0.000000,0.000000,0.120537
14.32692308,0.000000,0.000000,0.000000,0.994416,0.000000,0.000000,0.105530
14.42307692,0.000000,0.000000,0.000000,0.995897,0.000000,0.000000,0.090499
14.51923077,0.000000,0.000000,0.000000,0.997150,0.000000,0.000000,0.075447
14.61538462,0.000000,0.000000,0.000000,0.998176,0.000000,0.000000,0.060378
14.71153846,0.000000,0.000000,0.000000,0.998974,0.000000,0.000000,0.045296
14.80769231,0.000000,0.000000,0.000000,0.999544,0.000000,0.000000,0.030203
14.90384615,0.000000,0.000000,0.000000,0.999886,0.000000,0.000000,0.015103
15.0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
15.09615385,0.000000,0.000000,0.000000,0.999886,0.000000,0.000000,-0.015103
15.19230769,0.000000,0.000000,0.000000,0.999544,0.000000,0.000000,-0.030203
15.28846154,0.000000,0.000000,0.000000,0.998974,0.000000,0.000000,-0.045296
15.38461538,0.000000,0.000000,0.000000,0.998176,0.000000,0.000000,-0.060378
15.48076923,0.000000,0.000000,0.000000,0.997150,0.000000,0.000000,-0.075447
15.57692308,0.000000,0.000000,0.000000,0.995897,0.000000,0.000000,-0.090499
15.67307692,0.000000,0.000000,0.000000,0.994416,0.000000,0.000000,-0.105530
15.76923077,0.000000,0.000000,0.000000,0.992709,0.000000,0.000000,-0.120537
15.86538462,0.000000,0.000000,0.000000,0.990775,0.000000,0.000000,-0.135516
15.96153846,0.000000,0.000000,0.000000,0.988615,0.000000,0.000000,-0.150465
16.05769231,0.000000,0.000000,0.000000,0.986230,0.000000,0.000000,-0.165379
16.15384615,0.000000,0.000000,0.000000,0.983620,0.000000,0.000000,-0.180255
16.25,0.000000,0.000000,0.000000,0.980785,0.000000,0.000000,-0.195090
16.34615385,0.000000,0.000000,0.000000,0.977727,0.000000,0.000000,-0.209881
16.44230769,0.000000,0.000000,0.000000,0.974446,0.000000,0.000000,-0.224624
16.53846154,0.000000,0.000000,0.000000,0.970942,0.000000,0.000000,-0.239316
16.63461538,0.000000,0.000000,0.000000,0.967217,0.000000,0.000000,-0.253953
16.73076923,0.000000,0.000000,0.000000,0.963271,0.000000,0.000000,-0.268532
16.82692308,0.000000,0.000000,0.000000,0.959105,0.000000,0.000000,-0.283050
16.92307692,0.000000,0.000000,0.000000,0.954721,0.000000,0.000000,-0.297503
17.01923077,0.000000,0.000000,0.000000,0.950119,0.000000,0.000000,-0.311888
17.11538462,0.000000,0.000000,0.000000,0.945300,0.000000,0.000000,-0.326203
17.21153846,0.000000,0.000000,0.000000,0.940265,0.000000,0.000000,-0.340443
17.30769231,0.000000,0.000000,0.000000,0.935016,0.000000,0.000000,-0.354605
17.40384615,0.000000,0.000000,0.000000,0.929554,0.000000,0.000000,-0.368686
17.5,0.000000,0.000000,0.000000,0.923880,0.000000,0.000000,-0.382683
17.59615385,0.000000,0.000000,0.000000,0.929554,0.000000,0.000000,-0.368686
17.69230769,0.000000,0.000000,0.000000,0.935016,0.000000,0.000000,-0.354605
17.78846154,0.000000,0.000000,0.000000,0.940265,0.000000,0.000000,-0.340443
17.88461538,0.000000,0.000000,0.000000,0.945300,0.000000,0.000000,-0.326203
17.98076923,0.000000,0.000000,0.000000,0.950119,0.000000,0.000000,-0.311888
18.07692308,0.000000,0.000000,0.000000,0.954721,0.000000,0.000000,-0.297503
18.17307692,0.000000,0.000000,0.000000,0.959105,0.000000,0.000000,-0.283050
18.26923077,0.000000,0.000000,0.000000,0.963271,0.000000,0.000000,-0.268532
18.36538462,0.000000,0.000000,0.000000,0.967217,0.000000,0.000000,-0.253953
18.46153846,0.000000,0.000000,0.000000,0.970942,0.000000,0.000000,-0.239316
18.55769231,0.000000,0.000000,0.000000,0.974446,0.000000,0.000000,-0.224624
18.65384615,0.000000,0.000000,0.000000,0.977727,0.000000,0.000000,-0.209881
18.75,0.000000,0.000000,0.000000,0.980785,0.000000,0.000000,-0.195090
18.84615385,0.000000,0.000000,0.000000,0.983620,0.000000,0.000000,-0.180255
18.94230769,0.000000,0.000000,0.000000,0.986230,0.000000,0.000000,-0.165379
19.03846154,0.000000,0.000000,0.000000,0.988615,0.000000,0.000000,-0.150465
19.13461538,0.000000,0.000000,0.000000,0.990775,0.000000,0.000000,-0.135516
19.23076923,0.000000,0.000000,0.000000,0.992709,0.000000,0.000000,-0.120537
19.32692308,0.000000,0.000000,0.000000,0.994416,0.000000,0.000000,-0.105530
19.42307692,0.000000,0.000000,0.000000,0.995897,0.000000,0.000000,-0.090499
19.51923077,0.000000,0.000000,0.000000,0.997150,0.000000,0.000000,-0.075447
19.61538462,0.000000,0.000000,0.000000,0.998176,0.000000,0.000000,-0.060378
19.71153846,0.000000,0.000000,0.000000,0.998974,0.000000,0.000000,-0.045296
19.80769231,0.000000,0.000000,0.000000,0.999544,0.000000,0.000000,-0.030203
19.90384615,0.000000,0.000000,0.000000,0.999886,0.000000,0.000000,-0.015103
20.0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
